Run Number,Run Status,Experiment,Kinematics Setting,Target,Beam energy (GeV),Beam current (uA),HMS Angle (deg),HMS Angle Uncertainty (deg),HMS Angle Log Entry,HMS Momentum (GeV/c),HMS Polarity,HMS Momentum Log Entry,SHMS Angle (deg),SHMS Angle Uncertainty (deg),SHMS Angle Log Entry,SHMS Momentum (GeV/c),SHMS Polarity,SHMS Momentum Log Entry,Comments
26348,Good,N-Delta,4a,4 cm LH2,1.424427,4.2,35.854,0.004,https://logbooks.jlab.org/entry/4486630,0.509,proton,https://logbooks.jlab.org/entry/4486571,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486571,Good Production run.
26349,Good,N-Delta,5a,4 cm LH2,1.424427,4.2,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Good Production run.
26350,Good,N-Delta,5a,4 cm LH2,1.424427,4.2,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Good Production run.
26351,Good,N-Delta,5a,4 cm LH2,1.424427,4.2,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Good Production run.
26352,Good,N-Delta,5a,4 cm LH2,1.424427,4.2,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Good Production run.
26353,Good,N-Delta,5a,4 cm LH2,1.424427,4.2,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Good Production run.
26354,Good,N-Delta,5a,4 cm LH2,1.424427,4.2,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Good Production run.
26355,Good,N-Delta,5a,4 cm LH2,1.424427,4.2,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Good Production run.
26356,Good,N-Delta,5a,4 cm Dummy,1.424427,10.6,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Good Production run.
26357,Good,N-Delta,5a,4 cm Dummy,1.424427,10.5,44.145,0.0025,https://logbooks.jlab.org/entry/4486712,0.47,proton,https://logbooks.jlab.org/entry/4486738,7.5,0,https://logbooks.jlab.org/entry/4486630,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26358,Good,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26359,Good,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26360,Junk,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26361,Good,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26362,Short,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Data were taken for 30 minutes
26363,Good,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26364,Good,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26365,Good,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26366,Good,N-Delta,6a,4 cm LH2,1.424427,4.2,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,Data were taken for 1.5 hours to compensate for Run 26362
26367,Good,N-Delta,6a,4 cm Dummy,1.424427,10.5,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,"Beam was down 6 mins during the run, so ran for extra 6 mins"
26368,Good,N-Delta,6a,4 cm Dummy,1.424427,10.5,52.2465,0.0015,https://logbooks.jlab.org/entry/4486824,0.416,proton,https://logbooks.jlab.org/entry/4486825,7.5,0,https://logbooks.jlab.org/entry/4486824,-1.0681,electron,https://logbooks.jlab.org/entry/4486738,
26369,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,
26370,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,
26371,Good,N-Delta,7a,4 cm Dummy,1.424427,10.5,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,Cut short because beam shut off
26372,Good,N-Delta,7a,4 cm Dummy,1.424427,10.5,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,1.5h of good production run
26373,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,Beam was down around 5:13. 50 mins of good production
26374,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,
26375,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,
26376,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,
26377,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,
26378,Short,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,"21 minutes, 44 seconds good data"
26379,Short,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,About 47 minutes. To get us back onto the hour
26380,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,
26381,Good,N-Delta,7a,4 cm LH2,1.424427,4.2,56.17,0,https://logbooks.jlab.org/entry/4487221,0.384,proton,https://logbooks.jlab.org/entry/4487225,7.5,0,https://logbooks.jlab.org/entry/4487221,-1.0681,electron,https://logbooks.jlab.org/entry/4487225,
26382,Good,N-Delta,1b,4 cm LH2,1.424427,6.4,22.93,0,https://logbooks.jlab.org/entry/4487877,0.545,proton,https://logbooks.jlab.org/entry/4487881,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4487881,
26383,Junk,N-Delta,1b,4 cm Dummy,1.424427,18,22.93,0,https://logbooks.jlab.org/entry/4487877,0.545,proton,https://logbooks.jlab.org/entry/4487881,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4487881,
26384,Good,N-Delta,1b,4 cm Dummy,1.424427,17.8,22.93,0,https://logbooks.jlab.org/entry/4487877,0.545,proton,https://logbooks.jlab.org/entry/4487881,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4487881,
26385,Good,N-Delta,1b,4 cm LH2,1.424427,6.4,22.93,0,https://logbooks.jlab.org/entry/4487877,0.545,proton,https://logbooks.jlab.org/entry/4487881,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4487881,
26386,Good,N-Delta,1b,4 cm LH2,1.424427,6.4,22.93,0,https://logbooks.jlab.org/entry/4487877,0.545,proton,https://logbooks.jlab.org/entry/4487881,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4487881,
26387,Good,N-Delta,1b,4 cm LH2,1.424427,6.4,22.93,0,https://logbooks.jlab.org/entry/4487877,0.545,proton,https://logbooks.jlab.org/entry/4487881,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4487881,Good Production Run
26388,Good,N-Delta,1b,4 cm LH2,1.424427,6.4,22.93,0,https://logbooks.jlab.org/entry/4487877,0.545,proton,https://logbooks.jlab.org/entry/4487881,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4487881,Good Production Run
26389,Good,N-Delta,1b,4 cm LH2,1.424427,6.3,22.93,0,https://logbooks.jlab.org/entry/4487877,0.545,proton,https://logbooks.jlab.org/entry/4487881,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4487881,Good Production Run
26390,Good,N-Delta,2b,4 cm LH2,1.424427,6,29.12,0,https://logbooks.jlab.org/entry/4487997,0.54,proton,https://logbooks.jlab.org/entry/4488015,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4488015,Good Production Run
26391,Good,N-Delta,2b,4 cm LH2,1.424427,6,29.12,0,https://logbooks.jlab.org/entry/4487997,0.54,proton,https://logbooks.jlab.org/entry/4488015,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4488015,"Beam was down from 4:55 , 38 mins production"
26392,Good,N-Delta,2b,4 cm LH2,1.424427,6,29.12,0,https://logbooks.jlab.org/entry/4487997,0.54,proton,https://logbooks.jlab.org/entry/4488015,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4488015,"Good Production Run, 1h 20 min production (3h complete LH2)"
26393,Good,N-Delta,2b,4 cm LH2,1.424427,6,29.12,0,https://logbooks.jlab.org/entry/4487997,0.54,proton,https://logbooks.jlab.org/entry/4488015,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4488015,Good Production Run
26394,Good,N-Delta,2b,4 cm LH2,1.424427,6,29.12,0,https://logbooks.jlab.org/entry/4487997,0.54,proton,https://logbooks.jlab.org/entry/4488015,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4488015,"target heated up near end of run, maybe last 5 minutes of data taking"
26395,Good,N-Delta,2b,4 cm LH2,1.424427,6,29.12,0,https://logbooks.jlab.org/entry/4487997,0.54,proton,https://logbooks.jlab.org/entry/4488015,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4488015,SHMS dipole interlock issue
26396,Good,N-Delta,2b,4 cm LH2,1.424427,6,29.12,0,https://logbooks.jlab.org/entry/4487997,0.54,proton,https://logbooks.jlab.org/entry/4488015,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4488015,Last lh2 run @ 2b
26397,Good,N-Delta,2b,4 cm Dummy,1.424427,17,29.12,0,https://logbooks.jlab.org/entry/4487997,0.54,proton,https://logbooks.jlab.org/entry/4488015,8.345,0.005,https://logbooks.jlab.org/entry/4487877,-1.0649,electron,https://logbooks.jlab.org/entry/4488015,With dummy targ
26398,Good,N-Delta,3b,4 cm LH2,1.424427,6,14.118,0,https://logbooks.jlab.org/entry/4488232,0.535,proton,https://logbooks.jlab.org/entry/4488240,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,Good Production Run
26399,Good,N-Delta,3b,4 cm LH2,1.424427,6,14.118,0,https://logbooks.jlab.org/entry/4488232,0.535,proton,https://logbooks.jlab.org/entry/4488240,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,Good Production Run
26400,Good,N-Delta,3b,4 cm LH2,1.424427,6,14.118,0,https://logbooks.jlab.org/entry/4488232,0.535,proton,https://logbooks.jlab.org/entry/4488240,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,Good Production Run
26401,Good,N-Delta,3b,4 cm LH2,1.424427,6,14.118,0,https://logbooks.jlab.org/entry/4488232,0.535,proton,https://logbooks.jlab.org/entry/4488240,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,Good Production Run
26402,Good,N-Delta,3b,4 cm LH2,1.424427,6,14.118,0,https://logbooks.jlab.org/entry/4488232,0.535,proton,https://logbooks.jlab.org/entry/4488240,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,"Good Production Run, last run for LH2 in this setting"
26403,Good,N-Delta,3b,4 cm Dummy,1.424427,17,14.118,0,https://logbooks.jlab.org/entry/4488232,0.535,proton,https://logbooks.jlab.org/entry/4488240,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,Dummy run @ 17 uA
26404,Junk,N-Delta,4b,4 cm Dummy,1.424427,17,37.35,0,https://logbooks.jlab.org/entry/4488338,0.518,proton,https://logbooks.jlab.org/entry/4488348,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,JUNK. Stopped the run to update the CODA message (RC's mistake. Sorry :()
26405,Good,N-Delta,4b,4 cm LH2,1.424427,6,37.35,0,https://logbooks.jlab.org/entry/4488338,0.518,proton,https://logbooks.jlab.org/entry/4488348,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,"Good Production run, 1st LH2 run for this setting"
26406,Good,N-Delta,4b,4 cm LH2,1.424427,6,37.35,0,https://logbooks.jlab.org/entry/4488338,0.518,proton,https://logbooks.jlab.org/entry/4488348,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,Good Production Run
26407,Good,N-Delta,4b,4 cm LH2,1.424427,6,37.35,0,https://logbooks.jlab.org/entry/4488338,0.518,proton,https://logbooks.jlab.org/entry/4488348,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,"Good Production Run,beam was down for 6 mins during the run"
26408,Good,N-Delta,4b,4 cm LH2,1.424427,6,37.35,0,https://logbooks.jlab.org/entry/4488338,0.518,proton,https://logbooks.jlab.org/entry/4488348,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,"Good Production Run, extra 5 mins of production"
26409,Good,N-Delta,4b,4 cm Dummy,1.424427,17,37.35,0,https://logbooks.jlab.org/entry/4488338,0.518,proton,https://logbooks.jlab.org/entry/4488348,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488348,Beam was unstable for first 10 mins and was around 16uA
26410,Good,N-Delta,5b,4 cm LH2,1.424427,6,45.485,0,https://logbooks.jlab.org/entry/4488429,0.478,proton,https://logbooks.jlab.org/entry/4488430,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,Good Production Run
26411,Good,N-Delta,5b,4 cm LH2,1.424427,6,45.485,0,https://logbooks.jlab.org/entry/4488429,0.478,proton,https://logbooks.jlab.org/entry/4488430,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,"Stopped due to Beam down, almost 1h run"
26412,Good,N-Delta,5b,4 cm LH2,1.424427,6,45.485,0,https://logbooks.jlab.org/entry/4488429,0.478,proton,https://logbooks.jlab.org/entry/4488430,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,Good Production Run
26413,Good,N-Delta,5b,4 cm LH2,1.424427,6,45.485,0,https://logbooks.jlab.org/entry/4488429,0.478,proton,https://logbooks.jlab.org/entry/4488430,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,Good Production Run
26414,Good,N-Delta,5b,4 cm Dummy,1.424427,17,45.485,0,https://logbooks.jlab.org/entry/4488429,0.478,proton,https://logbooks.jlab.org/entry/4488430,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,
26415,Junk,N-Delta,6b,4 cm LH2,1.424427,6,53.382,0,https://logbooks.jlab.org/entry/4488550,0.424,proton,https://logbooks.jlab.org/entry/4488638,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,Junk. No current. Stopped run
26416,Good,N-Delta,6b,4 cm LH2,1.424427,6,53.382,0,https://logbooks.jlab.org/entry/4488550,0.424,proton,https://logbooks.jlab.org/entry/4488638,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,Good Production Run
26417,Good,N-Delta,6b,4 cm LH2,1.424427,6,53.382,0,https://logbooks.jlab.org/entry/4488550,0.424,proton,https://logbooks.jlab.org/entry/4488638,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,Good Production Run
26418,Good,N-Delta,6b,4 cm LH2,1.424427,6,53.382,0,https://logbooks.jlab.org/entry/4488550,0.424,proton,https://logbooks.jlab.org/entry/4488638,8.345,0.005,https://logbooks.jlab.org/entry/4488429,-1.0649,electron,https://logbooks.jlab.org/entry/4488638,Good Production Run
